date,Rihanna,Kendrick Lamar,Taylor Swift,Travis Scott,BTS,Blackpink,Doja Cat,Olivia Rodrigo,Zendaya,Jenna Ortega,Wednesday,Stranger Things
01-09-2024,7.044534413,3.522267206,24.65587045,3.522267206,14.08906883,3.522267206,4.031510658,3.522267206,3.522267206,3.522267206,7.044534413,7.044534413
08-09-2024,5.360813276,5.4382257415,32.551941985,5.4382257415,14.398718689999999,3.5996796724999998,4.031510658,3.5996796724999998,3.5996796724999998,3.5996796724999998,7.1993593449999995,7.1993593449999995
15-09-2024,4.813191756666667,4.864800067,30.376508333333334,6.104116306333334,14.55641075,3.6391026876666666,4.031510658,3.6391026876666666,3.6391026876666666,3.6391026876666666,8.517521613333333,7.278205375333333
22-09-2024,5.44843988675,4.567873085,28.2980194575,6.416633299,13.6751271675,3.6486000505,4.031510658,3.6486000505,3.6486000505,3.6486000505,9.145960315,7.2972001007500005
29-09-2024,5.0941703372,4.3897168958,27.050926132,6.6041434946,13.146357018,3.6542984681999995,4.031510658,3.6542984681999995,3.6542984681999995,3.6542984681999995,9.523023536,7.308596936000001
06-10-2024,4.838431636666667,4.2513871021666665,26.10217657833333,6.690032290166666,13.328456271666667,3.6385384124999995,4.031510658,3.6385384124999995,3.6385384124999995,3.6385384124999995,9.715722013333332,7.2770768246666675
13-10-2024,4.666816223714286,4.1636351941428575,26.010417955714285,6.773491604714286,13.502747515714287,3.638336317285714,4.031510658,3.638336317285714,3.638336317285714,3.638336317285714,9.886529045714285,7.276672634285714
20-10-2024,4.1744562915714285,4.1744562915714285,26.08616563714286,7.298314829142856,13.032029778571427,3.649157414714286,4.031510658,3.649157414714286,3.649157414714286,3.649157414714286,10.422173368142856,7.298314829142856
27-10-2024,4.168746521142857,3.643447644285714,23.945001737142857,6.767306181857143,12.48960159142857,3.643447644285714,4.031510658,3.643447644285714,3.643447644285714,3.643447644285714,11.449932039999998,7.28689528842857
03-11-2024,4.168746521142857,3.8208427130000002,23.945001737142857,6.236170650714286,11.958466059999997,3.643447644285714,4.031510658,3.643447644285714,3.643447644285714,3.643447644285714,10.918796509428573,7.818030819
10-11-2024,3.6613555604285715,4.193015929142857,25.138862821428575,5.728779689999999,12.012189808571426,3.6613555604285715,4.031510658,3.6613555604285715,3.6613555604285715,3.6613555604285715,10.972520258000001,7.853846651571429
17-11-2024,3.6792634765714287,4.754130638571428,25.78951711285714,5.221388729285715,12.065913557142855,3.6792634765714287,4.031510658,3.6792634765714287,3.6792634765714287,3.6792634765714287,11.02624400657143,7.889662484142856
24-11-2024,3.726568966714286,5.913115148,26.629189562857142,4.760160200285713,11.699296008571427,3.7265689667142854,4.031510658,3.7265689667142854,3.7265689667142854,3.7170944296071426,11.168160478,7.984273464571428
01-12-2024,3.769358657857143,7.080662434285713,26.92871740142857,4.283360784857143,11.870454772857142,3.769358657857143,4.031510658,3.769358657857143,3.769358657857143,3.7470284742500004,10.734150753285716,8.069852846714285
08-12-2024,3.7864920621428566,7.097795838571428,28.11092229285714,3.7864920621428566,11.921854984285714,3.7864920621428575,4.031510658,3.7864920621428575,3.7864920621428575,3.7857076776428573,10.254415434142857,8.104119655142858
15-12-2024,3.822742464857143,7.134046241285714,27.252996094285713,4.378581974285715,12.03060619285714,3.822742464857143,4.031510658,3.822742464857143,3.822742464857143,3.8219580803571427,9.287738027142856,8.176620460714286
22-12-2024,3.8056090605714283,6.939517768285714,26.10505801,4.875450697,12.493208107142857,3.8056090605714283,4.031510658,3.8056090605714283,3.8056090605714283,3.8048246760714286,9.253471218714285,7.611218121714286
29-12-2024,3.7452527502857142,6.524896158,24.17365607857143,4.815094386714286,12.794989658571428,3.7452527502857142,4.031510658,3.7452527502857142,3.7452527502857142,3.744468365785714,8.589551804428572,7.4905055009999995
05-01-2025,3.7331814882857137,5.969618102714286,22.495750649999998,4.803023124714286,13.289911402857143,3.7331814882857146,4.031510658,3.7331814882857146,5.857723612857143,3.689325557387755,8.022202486714287,7.466362976857143
12-01-2025,3.708477510142857,4.8332351052857145,20.729416208571426,4.7783191465714285,13.74693499857143,3.708477510142857,4.031510658,3.708477510142857,5.833019634714286,3.636238071841837,7.4169550204285715,7.4169550204285715
19-01-2025,3.7019382217142858,3.7019382217142858,19.57196217142857,4.771779858142857,13.164938337142857,3.7019382217142858,4.031510658,3.7019382217142858,5.826480346285714,3.585205909147959,7.403876443857143,7.403876443857143
26-01-2025,3.714009483714286,4.257216277,17.507776357142856,4.783851120142857,13.201152124285715,3.714009483714286,4.031510658,3.714009483714286,5.838551608285714,3.536229069306122,7.428018967999999,7.428018967999999
02-02-2025,3.7013767675714284,6.417410733428572,19.07423315571429,4.215378894571428,13.163253975714285,3.7013767675714284,4.031510658,3.7013767675714284,5.825918892142858,3.489307552316326,7.402753535714287,7.402753535714285
09-02-2025,4.286275739571429,19.090221793714285,21.998728015714285,3.736825190142857,12.755597117142857,3.736825190142857,4.031510658,3.736825190142857,5.861367314714286,3.489436919642857,8.023100930428571,7.473650380714285
16-02-2025,4.941572823428571,20.883666443714286,21.860770734285715,3.823048490714285,12.531416535714287,3.8230484907142857,4.031510658,3.8230484907142857,5.947590615285714,3.525931432857143,8.764621314714287,7.646096981714286
23-02-2025,4.941572823428571,21.414801974857145,21.32963520285714,3.8230484907142857,12.000281004285714,4.354184021857143,4.031510658,3.8230484907142857,3.8230484907142857,3.5624259460714285,9.295756845285714,7.646096981714286
