ds,yhat,yhat_lower,yhat_upper
2024-01-14,7.582507493010162,6.464300253394932,8.673443843726066
2024-01-21,7.585289155202891,6.411867760389521,8.7705291204102
2024-01-28,7.588070817395621,6.374368445274535,8.80187335943641
2024-02-04,7.590852479588349,6.444219981041209,8.785988720985875
2024-02-11,7.5936341415296456,6.5119282861399395,8.829717024356633
2024-02-18,7.59641580347094,6.466179544066602,8.857429700018008
2024-02-25,7.599197465412235,6.450600268440831,8.648530242535667
2024-03-03,7.601979126799414,6.508815131330354,8.747277298290838
2024-03-10,7.604760788186591,6.4518025261337835,8.746656984236804
2024-03-17,7.60754244957377,6.459248495674038,8.787903197408149
2024-03-24,7.610324103733775,6.544953308143543,8.753438882284732
2024-03-31,7.61310575789378,6.501442604908649,8.774171500632646
2024-04-07,7.615887412053785,6.444196178870886,8.79935370276565
2024-04-14,7.618669066213788,6.431693521955969,8.789912546840345
2024-04-21,7.621450718492305,6.481128855212062,8.80578200604872
2024-04-28,7.624232370770821,6.377496609917406,8.775274219154708
2024-05-05,7.627014023049338,6.409184416664956,8.852896733377941
2024-05-12,7.629795674230627,6.473364433111314,8.778828235251444
2024-05-19,7.6325773254119165,6.493781977976371,8.847719091184183
2024-05-26,7.6353589765932055,6.4026147086043945,8.79239827194708
2024-06-02,7.638140635911924,6.494688012910128,8.762177632995684
2024-06-09,7.640922295230642,6.443422516844433,8.852015958679717
2024-06-16,7.643703954549359,6.4162419580794925,8.790713828367663
2024-06-23,7.646487802236639,6.567268599262363,8.700435766115483
2024-06-30,7.649271649923919,6.504146421040215,8.881712963300764
2024-07-07,7.652055497611198,6.446584809169548,8.784013513322316
2024-07-14,7.665597475861712,6.55522250739627,8.805469797005326
2024-07-21,7.6791394541122235,6.49626942937992,8.765463087270408
2024-07-28,7.692681432362734,6.487969630016224,8.785634358591995
2024-08-04,7.7191767211145,6.528272728059831,8.878909304497437
2024-08-11,7.745672009866264,6.5793643736999865,8.847838477719547
2024-08-18,7.772167298618029,6.64600344920086,8.93810792778322
2024-08-25,7.798662587369795,6.68904469423339,8.933219322615855
2024-09-01,7.8268996501251165,6.650981013357322,8.99646151369567
2024-09-08,7.855136712880436,6.6671421780793505,9.04218354671024
2024-09-15,7.883373775635758,6.758438133232005,9.00734394085858
2024-09-22,7.911611262604473,6.769199955439128,8.998425825162103
2024-09-29,7.939848749573186,6.884734473365911,9.100215855548678
2024-10-06,7.968086236541901,6.8767863896580534,9.171307017558217
2024-10-13,7.996323850026789,6.937433295846162,9.228007953555828
2024-10-20,8.024561463511677,6.8818862115460675,9.13361069469475
2024-10-27,8.052799076996566,6.891011368724542,9.253620739825482
2024-11-03,8.081129745470948,6.864799081715928,9.235343271523154
2024-11-10,8.10946041394533,6.871674558242849,9.219442962839627
2024-11-17,8.137791082419712,6.960090742744746,9.2096697211832
2024-11-24,8.16612353007111,6.994962974527124,9.349689110197422
2024-12-01,8.194455977722505,7.07481215785247,9.423187365015743
2024-12-08,8.222788425373903,7.033716250937524,9.333048366126684
2024-12-15,8.251120888314944,7.079452302730461,9.43058868192961
2024-12-22,8.279453351255986,7.049642837716974,9.40488881740264
2024-12-29,8.307785814197029,7.073133640724528,9.563881249928468
2025-01-05,8.336118277138072,7.158199575980437,9.416925154138836
2025-01-12,8.364450760942283,7.1541046653580995,9.437561598884637
2025-01-19,8.392783244746497,7.216727041817765,9.609488966522001
2025-01-26,8.421115728550708,7.278668584460349,9.58264771324204
2025-02-02,8.44944818776022,7.299817666892547,9.631919737513659
2025-02-09,8.477780646969732,7.386927785335308,9.541504356517798
2025-02-16,8.506113106179248,7.343798691606992,9.602795543846508
2025-02-23,8.534445551415041,7.366822102291182,9.722010853156133
2025-03-02,8.562777996650835,7.379497174451402,9.791451470530193
2025-03-09,8.59111044188663,7.475130250753433,9.78546117650061
2025-03-16,8.61299104087576,7.476444708903464,9.735032514357371
2025-03-23,8.63487163986489,7.515277756202605,9.796840246455284
2025-03-30,8.65675223885402,7.469877485185745,9.845433221949449
2025-04-06,8.678632815730325,7.555314999169723,9.861583043765348
2025-04-13,8.70051339260663,7.473194195284414,9.835317190786338
2025-04-20,8.722393969482935,7.5312067294979474,9.956886810619718
2025-04-27,8.74427454759631,7.562200867534277,9.920141614507505
2025-05-04,8.766155125709687,7.63816523049086,10.035320242516683
2025-05-11,8.788035703823063,7.615266867857275,10.028841118100344
2025-05-18,8.80991628193644,7.653733734399203,9.967849525768164
2025-05-25,8.83179689998982,7.703275425194378,9.926734628993753
2025-06-01,8.853677518043204,7.80425267690824,9.986762059524173
2025-06-08,8.875558136096585,7.763664238522142,10.05715963284007
2025-06-15,8.897438756703021,7.768383684073269,9.967467226613522
2025-06-22,8.919319377309456,7.789554662815101,10.101799311314243
2025-06-29,8.94119999791589,7.838388817410702,10.067263284243257
2025-07-06,8.953208497516101,7.781239661414562,10.05573468752124
2025-07-13,8.965216997116313,7.812643746007467,10.092424638080727
2025-07-20,8.977225496716525,7.6976768824015815,10.088994529140262
2025-07-27,8.963564853034383,7.851853462575102,10.106501293930423
2025-08-03,8.949904209352242,7.816114140060763,10.171524419501875
2025-08-10,8.9362435656701,7.720167582707919,10.16231270592396
2025-08-17,8.922582921987958,7.814333768371244,10.13825766872485
2025-08-24,8.908922278305816,7.788883659476067,10.048925179539843
2025-08-31,8.895261634623674,7.749061990160273,10.078055175156564
2025-09-07,8.881600990941534,7.729343426477776,10.15701200365553
2025-09-14,8.867940347259392,7.705800330316914,9.967607989735946
2025-09-21,8.85427970357725,7.673019456976743,10.005710119413285
2025-09-28,8.840619059895108,7.698327125708306,10.027881276304859
2025-10-05,8.826958416212968,7.7502921935375495,10.030168980357853
2025-10-12,8.813297772530824,7.625776242664798,10.001700068032086
2025-10-19,8.799637128848683,7.673996954536495,9.970482946376249
2025-10-26,8.785976485166541,7.563065783850801,9.892137670791977
2025-11-02,8.7723158414844,7.633209599292199,9.879214035089547
2025-11-09,8.758655197802257,7.667327533314269,9.92071976266353
2025-11-16,8.744994554120115,7.605657816008694,9.907939061004413
2025-11-23,8.731333910437973,7.6014652158056935,9.836572963157444
2025-11-30,8.717673266755833,7.564279321729627,9.8369281133341
2025-12-07,8.704012623073691,7.588666749840391,9.855239841684456
