ds,yhat,yhat_lower,yhat_upper
2024-01-14,9.168723683749118,-0.8709518030794174,18.393742209076887
2024-01-21,9.206631916105078,-0.7946049528591927,19.107333087006015
2024-01-28,9.244540148461036,0.16956949636367333,19.39704518874662
2024-02-04,9.282448380816996,-1.1371697857795227,19.371678341846263
2024-02-11,9.320356593576216,-1.075922455735868,19.15527923830307
2024-02-18,9.358264806335436,0.051923395461434464,19.222478558924617
2024-02-25,9.396173019094656,-0.4927339012586054,19.091700451239117
2024-03-03,9.434081212718626,0.2732620540829977,19.17806601975239
2024-03-10,9.471989406342598,0.1961400856695517,18.63945676152207
2024-03-17,9.50989759996657,-0.7001830977724698,19.875720095825418
2024-03-24,9.547805777999992,-1.0329502837856204,18.90919903649058
2024-03-31,9.585713956033414,0.18994498200329046,19.286518708312727
2024-04-07,9.623622134066837,-0.34563709359920125,19.271991736586138
2024-04-14,9.66153031210026,-0.752637779521201,19.2190984095891
2024-04-21,9.699438476791949,-0.527298700666018,18.807720057595603
2024-04-28,9.737346641483638,-0.657948547773922,18.99290247057233
2024-05-05,9.775254806175326,-0.1222082491119789,19.4067799182815
2024-05-12,9.813162961965586,0.40494411600754115,19.583080253771087
2024-05-19,9.851071117755845,0.19418274281214246,20.218589977697516
2024-05-26,9.888979273546104,0.6560066294754668,19.635567901201767
2024-06-02,9.926887445412754,0.3252536650553843,20.210982975430493
2024-06-09,9.964795617279405,0.18863812995551243,19.94206889502966
2024-06-16,10.002703789146057,0.4942781742596526,20.02739560429325
2024-06-23,10.040611961356655,0.4197615207542407,20.04355919455863
2024-06-30,10.078520133567253,0.5861528855596979,20.17743016673893
2024-07-07,10.11642830577785,0.18511042490286803,20.171472563626097
2024-07-14,10.15433648001391,0.09322408114571697,20.135260062565152
2024-07-21,10.192244654249969,0.9305502177441832,19.209617772840733
2024-07-28,10.230152828486027,0.20236372822360518,20.627337142676605
2024-08-04,10.2680610078246,0.9908950837031506,20.5235788216162
2024-08-11,10.305969187163175,1.102933281510334,19.86949910653863
2024-08-18,10.343877366501747,0.6548449217649985,20.16437993323852
2024-08-25,10.38178554584032,0.5947950439604324,20.155026948152226
2024-09-01,10.419693725709813,0.542336296958351,19.922003059826785
2024-09-08,10.457601905579304,0.7042262408169829,20.624164385293977
2024-09-15,10.495510085448796,1.2847055540704049,20.351001387918508
2024-09-22,10.533418604591812,0.5389532341467601,20.23436931194425
2024-09-29,10.571327123734829,0.8614976368417416,20.398155225739835
2024-10-06,10.609235642877843,1.0556956060729994,19.711027860481533
2024-10-13,10.647144186922953,0.5003749779031474,20.85954290616417
2024-10-20,10.685052730968058,1.5625885645397481,20.732168632212677
2024-10-27,10.722961275013168,1.5902983481703532,21.10662462374184
2024-11-03,10.760869855164358,0.6278912823147218,20.629927974876605
2024-11-10,10.798778435315553,1.083138794697085,20.735992446861655
2024-11-17,10.836687015466744,0.888776590934591,20.52491073347026
2024-11-24,10.87459560699769,1.2339995318562056,20.40350229141567
2024-12-01,10.912504198528639,0.9335610377262336,20.850063566757807
2024-12-08,10.950412790059588,1.3321904884393576,20.89370464630425
2024-12-15,11.007726274249855,0.7912783914173375,19.628953461935343
2024-12-22,11.065039758440122,1.7748362398367938,20.909797247691927
2024-12-29,11.12235324263039,1.4823118590094237,21.039418015869675
2025-01-05,11.179666726820658,1.681611305686186,21.21325123408092
2025-01-12,11.281227246567003,1.9132744964280917,21.973122697635606
2025-01-19,11.382787766313346,2.014681080026607,21.37540285679677
2025-01-26,11.484348286059687,1.4775368433731297,21.066291462435615
2025-02-02,11.678245254200217,1.2671221961222459,22.162594077080442
2025-02-09,11.872142222340743,1.7005236105875028,21.156029119055123
2025-02-16,12.066039190481272,3.0198901047303437,22.234738358256344
