ds,yhat,yhat_lower,yhat_upper
2024-01-14,12.81803326281832,11.418804425200046,14.110318103769202
2024-01-21,12.78883761082976,11.45123231629954,14.112407608446924
2024-01-28,12.759641958841199,11.474114568135157,13.967156704905415
2024-02-04,12.730446306852638,11.429179463480741,14.09957356318501
2024-02-11,12.701250656247042,11.44411435097723,13.984298829551749
2024-02-18,12.672055005641445,11.401243611529459,13.939427123152496
2024-02-25,12.64285935503585,11.261253066673667,13.930287180502361
2024-03-03,12.613663699046013,11.38288829666973,13.966810166105837
2024-03-10,12.584468043056177,11.292138878692205,13.914514641329204
2024-03-17,12.555272387066342,11.309010456962932,13.815066561425711
2024-03-24,12.526080305601448,11.278480085424174,13.758428218760619
2024-03-31,12.496888224136553,11.205833716094538,13.732612176754255
2024-04-07,12.46769614267166,11.155172438048414,13.705761264415653
2024-04-14,12.438504061206764,11.11498869682498,13.719376297959174
2024-04-21,12.43654693152784,11.137312430206038,13.763204520629596
2024-04-28,12.434589801848917,11.104313604070024,13.673555645374618
2024-05-05,12.43263267216999,11.089516964460573,13.62138017687783
2024-05-12,12.446634583453813,11.201625288880692,13.75860824818161
2024-05-19,12.460636494737633,11.263948907530818,13.684490784812482
2024-05-26,12.474638406021455,11.256912055173302,13.843247634590627
2024-06-02,12.488640313338104,11.180621847166924,13.727147685884196
2024-06-09,12.50264222065475,11.227671413135624,13.704891730096456
2024-06-16,12.516644127971398,11.17388671331503,13.793849583434994
2024-06-23,12.530646030820245,11.162604462285849,13.869254736818714
2024-06-30,12.544647933669088,11.343044390677413,13.786042074383495
2024-07-07,12.558649836517931,11.310267460863447,13.848965569833519
2024-07-14,12.553431829774725,11.222708710369544,13.894830356135719
2024-07-21,12.548213823031515,11.366523128600916,13.83653800136834
2024-07-28,12.54299581628831,11.219472758698954,13.798294021502887
2024-08-04,12.510770655592767,11.290271618594659,13.757834500399756
2024-08-11,12.478545494897222,11.249548945699697,13.762981108991106
2024-08-18,12.446320334201678,11.194900064302,13.808753578106678
