ds,yhat,yhat_lower,yhat_upper
2025-11-02,3.8256160018158143,3.6906407935969483,3.962708725410012
2025-11-09,3.8316325130208186,3.6969414155867426,3.967730067194059
2025-11-16,3.837649024225823,3.6997428161305974,3.989172026983193
2025-11-23,3.843665535430828,3.7144672912223875,3.986956437254802
2025-11-30,3.849682046635832,3.697219263354251,3.9866115477830166
2025-12-07,3.8556985578408365,3.7295055426175368,3.9872342436865496
2025-12-14,3.8617150690458413,3.728393653095027,3.9914803755871686
2025-12-21,3.8677315802508456,3.732509819808554,4.013580253340926
2025-12-28,3.8737480914558504,3.7295527695240067,4.019366242143903
2026-01-04,3.8797646026608548,3.7410186369406246,4.025135198475831
2026-01-11,3.8857811138658596,3.7463193990098267,4.028559312453821
2026-01-18,3.891797625070864,3.7458502024696108,4.035329963292029
2026-01-25,3.8978141362758683,3.7433668949279975,4.045410552236347
2026-02-01,3.903830647480873,3.73953312207293,4.064171497541491
2026-02-08,3.9098471586858774,3.746280189879625,4.060401454784304
2026-02-15,3.9158636698908817,3.748687133684749,4.078619839397722
2026-02-22,3.9218801810958865,3.7451754899842356,4.112788527509663
2026-03-01,3.927896692300891,3.754563907206251,4.115788042774721
