ds,yhat,yhat_lower,yhat_upper
2024-01-14,3.5633192898771924,2.2228367912163067,4.688027520209201
2024-01-21,3.56752166308537,2.347689198109742,4.881864529674113
2024-01-28,3.571724036293548,2.346930501551923,4.841122508964164
2024-02-04,3.5759264095017254,2.3423916731391135,4.757983001406484
2024-02-11,3.580128783701969,2.3522982184863506,4.8782202283545235
2024-02-18,3.5843311579022124,2.3475216299541883,4.7783372759294815
2024-02-25,3.588533532102456,2.40289441944185,4.876680148770909
2024-03-03,3.5927359078213628,2.2619277927044004,4.761173930155843
2024-03-10,3.59693828354027,2.3762847952608834,4.826734993406589
2024-03-17,3.6011406592591775,2.4145908287313396,4.726396750773913
2024-03-24,3.605343034512449,2.3161977598446866,4.900079113250868
2024-03-31,3.6095454097657202,2.4398439530861076,4.8929244596993
2024-04-07,3.613747785018992,2.3744432209059623,4.797391388156359
2024-04-14,3.617950160272263,2.3615559223703575,4.761514514386183
2024-04-21,3.6221525343560974,2.3620852573875197,4.878847128789014
2024-04-28,3.626354908439931,2.394856645172906,4.810408400723604
2024-05-05,3.6305572825237653,2.3912979378019745,4.963989366833937
2024-05-12,3.634759654313646,2.3389520625222455,4.883726321762428
2024-05-19,3.6389620261035263,2.431967378115016,4.737879452317614
2024-05-26,3.6431643978934063,2.415304574501525,4.843096678961375
2024-06-02,3.647366774572473,2.3632378204198625,4.9251794781469025
2024-06-09,3.6515691512515396,2.4346397173452603,4.858743913445321
2024-06-16,3.6557715279306064,2.486424672461952,4.897047328113091
2024-06-23,3.6599739068153108,2.4049609905047373,4.846747898162258
2024-06-30,3.6641762857000146,2.4835109708119294,4.941589034886739
2024-07-07,3.668378664584719,2.4324760072305645,4.9102963230558725
2024-07-14,3.672581139469939,2.4281121199484037,4.897907756124443
2024-07-21,3.6767836143551578,2.4821703111489817,4.9726737455116155
2024-07-28,3.6809860892403776,2.3864963565496606,4.9966941327271845
2024-08-04,3.6851886023310736,2.571159939668435,4.992041453983304
2024-08-11,3.68939111542177,2.450347921398278,4.929871886298437
2024-08-18,3.6935936285124655,2.5037718852772786,5.004083359050263
2024-08-25,3.697796141603162,2.4909609012804443,4.886984343650446
2024-09-01,3.70524516507137,2.4734005814045896,4.869400030733054
2024-09-08,3.7126941885395777,2.544221594572327,4.9331307963742566
2024-09-15,3.7201432120077853,2.526725097634611,4.872921238496065
2024-09-22,3.7334484889011397,2.4802101029001644,5.0159313500394225
2024-09-29,3.746753765794494,2.5169645736008928,4.985133324925528
2024-10-06,3.7600590426878484,2.4915132567544522,5.019380101554479
2024-10-13,3.7818315466854515,2.604617758035926,5.05367843114587
2024-10-20,3.803604050683055,2.569303891831502,5.04289454587421
2024-10-27,3.825376554680658,2.5509080651269365,5.088139771918318
2024-11-03,3.857115082304412,2.691071623283217,5.124830342825361
2024-11-10,3.888853609928166,2.7750895007716356,5.1027306962959145
2024-11-17,3.9205921375519197,2.684391335569449,5.245533840792074
2024-11-24,3.9609387312146573,2.664157861593292,5.181322429455793
2024-12-01,4.0012853248773945,2.818991806033309,5.1675861980469975
2024-12-08,4.041631918540133,2.9149208129581026,5.316750654785931
2024-12-15,4.085428744370158,2.8290964378906356,5.258438580951395
2024-12-22,4.129225570200182,2.893699957447119,5.414657321892955
2024-12-29,4.173022396030207,2.980413974478201,5.474768665944659
2025-01-05,4.216819221860232,3.0291016407101288,5.481418759941394
2025-01-12,4.260618711516742,3.100439740441799,5.411132524285203
2025-01-19,4.304418201173252,2.9946930142705575,5.499552854564119
2025-01-26,4.348217690829763,3.1006709909798316,5.633735158910078
2025-02-02,4.392017181396845,3.2299303901922345,5.620646848392557
2025-02-09,4.435816671963926,3.183853428874728,5.62840703698429
2025-02-16,4.4796161625310065,3.2889442117066796,5.6567418009987405
2025-02-23,4.523415653226554,3.2442810927207435,5.761678127571276
2025-03-02,4.567215143922101,3.303516308909079,5.818101931119445
2025-03-09,4.611014634617648,3.3834405401632566,5.845155601206576
2025-03-16,4.639421338644424,3.3768033695183393,5.855179280523215
2025-03-23,4.667828042671201,3.5124980249898847,5.87279436018459
2025-03-30,4.696234746697979,3.4828579640802424,5.910993692057034
2025-04-06,4.709109031622689,3.382883134030569,5.9204773328173115
2025-04-13,4.7219833165474006,3.339024264826087,5.951616916765268
2025-04-20,4.734857601472111,3.535483862469887,5.986360263425498
2025-04-27,4.747731886383223,3.472685585190047,6.0035203450192345
2025-05-04,4.760606171294334,3.5283122884168954,6.022974890962569
2025-05-11,4.773480456205446,3.5962867025758904,5.999106310006094
2025-05-18,4.786354741116558,3.562622262615228,5.995103040361403
2025-05-25,4.799229030074597,3.562888732991928,5.945508042120635
2025-06-01,4.812103319032635,3.5254205122220217,6.035743132550066
2025-06-08,4.824977607990675,3.5310510302098193,6.093660728445949
2025-06-15,4.837851897987223,3.638164495948301,5.936221094110965
2025-06-22,4.85072618798377,3.5768052461303554,6.123523547023342
2025-06-29,4.8636004779803175,3.7043838140368974,6.112703666445645
2025-07-06,4.876474769107686,3.6663220900618163,6.160421954971551
2025-07-13,4.8893490602350544,3.6679397781380874,6.17199411177887
2025-07-20,4.902223351362424,3.568584442176494,6.176425476526762
2025-07-27,4.915097639553233,3.64707115748608,6.083442743902939
2025-08-03,4.927971927744041,3.74155991259318,6.174584061841062
2025-08-10,4.94084621593485,3.719553208550514,6.233810741327361
2025-08-17,4.953720504125658,3.7254107188401835,6.154454264039549
2025-08-24,4.966594792316467,3.7647124154576592,6.27760297059115
2025-08-31,4.979469080507276,3.7960097043198937,6.309010374155701
2025-09-07,4.992343368698085,3.8204411408866044,6.2922860257334206
2025-09-14,5.0052176568888935,3.84690328904029,6.262887508409825
2025-09-21,5.018091945079703,3.828196435424231,6.1759921380096205
2025-09-28,5.030966233270512,3.7713754937601176,6.329040643354061
2025-10-05,5.04384052146132,3.7719962325449106,6.357457294234191
2025-10-12,5.056714809652129,3.7519767206044787,6.276559115083012
2025-10-19,5.069589097842938,3.9124178911122867,6.4049416718400645
2025-10-26,5.082463386033747,3.9368396136838175,6.235229957405547
2025-11-02,5.095337674224555,3.7922599764072755,6.308070265562494
